"DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent"
"2020-06-22 09:25:00",4.7,11.8,0.57,5.2
"2020-06-22 09:25:00",5,11.4,0.56,5.1
"2020-06-22 09:26:00",5.3,11.3,0.58,5.1
"2020-06-22 09:27:00",5.6,10.6,0.57,5.1
"2020-06-22 09:27:00",5.9,10.3,0.58,5.1
"2020-06-22 09:28:00",6.2,9.9,0.58,5.1
"2020-06-22 09:29:00",6.5,9.7,0.58,5.1
"2020-06-22 09:30:00",6.8,9.6,0.57,5
"2020-06-22 09:31:00",7.1,9.5,0.57,4.8
"2020-06-22 09:32:00",7.4,9.4,0.55,4.8
"2020-06-22 09:33:00",7.7,9.4,0.58,4.9
"2020-06-22 09:34:00",8,9.3,0.55,4.9
"2020-06-22 09:35:00",8.3,9.2,0.56,4.9
"2020-06-22 09:36:00",8.7,9.1,0.55,4.8
"2020-06-22 09:37:00",9,9,0.56,4.9
"2020-06-22 09:38:00",9.3,9,0.55,4.7
"2020-06-28 11:05:00",0.1,24.1,8.73,102.8
"2020-06-28 11:07:00",1.6,22.9,8.86,102.6
"2020-06-28 11:08:00",2.5,18.8,11.35,120.5
"2020-06-28 11:09:00",3,16.3,6.64,67.3
"2020-06-28 11:12:00",3.2,15.5,2.96,29.7
"2020-06-28 11:21:00",3.3,15.3,2.62,25.9
"2020-07-08 15:10:00",5,12.1,0.81,7.5
"2020-07-08 15:11:00",7,10.5,1.28,11.4
"2020-07-08 15:14:00",7.5,10.2,1.22,10.9
"2020-07-08 15:15:00",8,10.2,1.2,10.7
"2020-07-08 15:15:00",9,10.1,1.18,10.5
"2020-07-13 10:36:00",0.1,26.7,8.63,104.5
"2020-07-13 10:38:00",0.5,25.8,8.43,103.1
"2020-07-13 10:38:00",1,25.8,8.37,102.3
"2020-07-13 10:40:00",1.5,25.7,8.38,102.7
"2020-07-13 10:42:00",2,25.6,9.4,114.7
"2020-07-13 10:44:00",2.5,22.5,12.15,139
"2020-07-13 10:47:00",3,19.3,11.64,126
"2020-07-13 10:48:00",3.5,16.3,3.85,39.1
"2020-07-13 10:52:00",4,13.9,1.04,10.2
"2020-07-13 10:53:00",3.4,16.6,6.75,69.3
"2020-07-13 10:54:00",3.6,15.7,2.72,26.8
"2020-07-13 10:55:00",3.7,15.1,1.93,19.1
"2020-07-13 10:57:00",4.5,12.7,0.74,7
"2020-07-13 10:58:00",5,11.6,0.6,5.5
"2020-07-13 10:59:00",5.5,10.8,1.05,9.5
"2020-07-13 11:00:00",6,10.5,1.45,13
"2020-07-13 11:01:00",6.5,10.4,1.51,13.4
"2020-07-13 11:02:00",7,10.4,1.43,12.8
"2020-07-13 11:03:00",7.5,10.3,1.35,12
"2020-07-13 11:04:00",8,10.3,1.32,11.8
"2020-07-13 11:04:00",8.5,10.3,1.25,11.4
"2020-07-13 11:05:00",9,10.3,1.25,11.1
"2020-07-20 10:16:00",0.1,27.9,8.73,111.1
"2020-07-20 10:18:00",1,27.8,8.78,111.1
"2020-07-20 10:19:00",2,26,14.01,172.8
"2020-07-20 10:20:00",3,20.8,11.13,124
"2020-07-20 10:22:00",4,14.7,10.96,9.1
"2020-07-20 10:25:00",3.2,18.7,9.8,104
"2020-07-20 10:26:00",3.5,17.5,5.81,61.6
"2020-07-20 10:27:00",3.6,17.1,4.11,49.7
"2020-07-20 10:30:00",3.7,16.4,3.13,31.8
"2020-07-20 10:32:00",3.8,15.6,1.45,14.4
"2020-07-20 10:36:00",5,11.7,0.9,8.3
"2020-07-20 10:38:00",6,10.8,1.68,15.1
"2020-07-20 10:39:00",7,10.7,1.74,15.7
"2020-07-20 10:42:00",8,10.6,1.76,15.7
"2020-07-20 10:43:00",9,10.6,1.77,15.8
"2020-07-27 10:23:00",0.1,27.2,11.24,142.3
"2020-07-27 10:25:00",1.6,26.7,10.6,131.2
"2020-07-27 10:30:00",6.2,11.2,0.8,7.3
"2020-07-27 10:31:00",8,11,0.8,7.2
"2020-07-27 10:31:00",9,11,0.8,7.2
"2020-07-27 10:36:00",5,11.9,0.64,5.9
"2020-07-27 10:38:00",2.6,16.5,0.94,9.5
"2020-07-27 10:39:00",3.4,17.4,3.79,39.7
"2020-07-27 10:40:00",3.5,17.5,2.99,30.7
"2020-07-27 10:46:00",3.8,16.1,7.5,7.4
"2020-08-03 10:49:00",0.1,25.9,12.88,157.7
"2020-08-03 10:50:00",1,25.9,10.38,128.1
"2020-08-03 10:51:00",2,25.3,7.12,86
"2020-08-03 10:52:00",3,21.6,5.35,60.1
"2020-08-03 10:53:00",4,17,0.9,9.1
"2020-08-03 10:54:00",5,12.6,0.77,7.2
"2020-08-03 10:55:00",6,11.7,1.04,9.3
"2020-08-03 10:56:00",7,11.4,1.13,10.1
"2020-08-03 10:57:00",8,11.2,1.15,10.4
"2020-08-03 10:58:00",9,11.1,1.07,9.6
"2020-08-03 10:59:00",10,11.1,0.98,9
"2020-08-03 12:17:00",3.1,20.5,4.35,47.9
"2020-08-03 12:17:00",3.2,20.5,4.24,46.5
"2020-08-03 12:18:00",3.3,19.9,3.4,36.5
"2020-08-03 12:19:00",3.4,19.3,2.45,23.6
"2020-08-03 12:20:00",3.5,18.5,1.23,12.2
"2020-08-03 12:21:00",3.6,18,0.88,9
"2020-08-06 10:03:00",7,11.9,1.71,15.8
"2020-08-06 10:05:00",9,11.5,1.56,14.3
"2020-08-10 10:36:00",0.1,26.9,9.97,122.8
"2020-08-10 10:38:00",1.6,25.2,8.53,102.2
"2020-08-10 10:40:00",3.8,18.5,0.93,9.8
"2020-08-10 10:41:00",3.7,17.9,0.65,6.9
"2020-08-10 10:42:00",3.6,18.3,0.6,6.2
"2020-08-10 10:43:00",3.5,18.8,0.6,6.1
"2020-08-10 10:44:00",3.4,19.1,0.53,5.6
"2020-08-10 10:46:00",2.6,21.3,0.74,8.4
"2020-08-10 10:48:00",2.3,22.7,1.46,16.9
"2020-08-10 10:50:00",2.2,23.2,1.62,18.8
"2020-08-10 10:51:00",2.1,23.4,1.96,23
"2020-08-10 10:55:00",5,12.3,1.76,16.4
"2020-08-10 10:56:00",6.2,11.5,1.95,17.7
"2020-08-10 10:58:00",8,11.4,2.01,18.2
"2020-08-10 10:59:00",9,11.3,2.01,18
"2020-08-17 12:15:00",0.1,25.1,8.27,99.8
"2020-08-17 12:16:00",1,23.7,8.45,99.4
"2020-08-17 12:18:00",2,23.2,7.56,88
"2020-08-17 12:19:00",3,20.8,1.02,11.2
"2020-08-17 12:20:00",2.1,22.8,6.77,78.2
"2020-08-17 12:20:00",2.2,22.8,6.71,77.8
"2020-08-17 12:21:00",2.3,22.8,6.21,71.8
"2020-08-17 12:21:00",2.4,22.8,5.82,67.1
"2020-08-17 12:22:00",2.5,22.7,4.74,54.1
"2020-08-17 12:23:00",2.6,22.6,3.74,43.6
"2020-08-17 12:24:00",2.7,22.5,2.02,24.3
"2020-08-17 12:25:00",2.8,22.1,1.46,16.5
"2020-08-17 12:26:00",2.9,21.8,1.02,11.5
"2020-08-17 12:27:00",4,17.3,0.67,6
"2020-08-17 12:28:00",5,13.8,0.56,8.4
"2020-08-17 12:28:00",6,12.2,2.41,22.4
"2020-08-17 12:29:00",7,11.9,2.68,24.8
"2020-08-17 12:29:00",8,11.7,2.66,24.3
"2020-08-17 12:30:00",9,11.6,2.69,24.7
"2020-08-17 12:31:00",10,11.5,2.69,24.6
"2020-09-02 10:05:00",0.1,24.3,8.45,100.3
"2020-09-02 10:06:00",1,23.8,7.83,91.7
"2020-09-02 10:07:00",2,23.3,3.49,41.5
"2020-09-02 10:08:00",3,21.8,0.63,7.1
"2020-09-02 10:09:00",4,17.5,0.56,5.8
"2020-09-02 10:10:00",5,14.1,0.69,6.5
"2020-09-02 10:10:00",6,12.6,3.22,29.4
"2020-09-02 10:12:00",7,12.1,3.48,32.2
"2020-09-02 10:13:00",8,12,3.54,32.9
"2020-09-02 10:15:00",2.1,22.3,2.66,30.4
"2020-09-02 10:16:00",2.2,22.8,2.34,27.2
"2020-09-02 10:17:00",2.3,22.8,1.34,15.2
"2020-09-02 10:17:00",2.4,27.8,0.81,9.3
"2020-09-10 22:18:00",9,12,4.04,37.2
"2020-09-10 23:00:00",0.1,25.5,12.47,148
"2020-09-10 23:02:00",1.6,23.6,10.8,127.7
"2020-09-10 23:05:00",2.6,22.1,0.98,10.9
"2020-09-10 23:06:00",2.5,22.2,1.42,16
"2020-09-10 23:07:00",2.4,22.5,2.59,29.5
"2020-09-10 23:10:00",3.8,17.5,0.53,5.6
"2020-09-10 23:12:00",5,13.9,0.47,4.5
"2020-09-10 23:14:00",6.2,12.5,3.66,34
"2020-09-10 23:16:00",8,12.1,3.95,36.3
"2020-09-11 09:48:00",0.1,24.4,11.63,138.7
"2020-09-11 09:51:00",1.6,23.8,10.82,127.8
"2020-09-11 09:56:00",2.2,22.6,1.78,20.7
"2020-09-11 10:01:00",2.6,22.2,0.44,5.1
"2020-09-11 10:05:00",3.8,17,0.45,4.7
"2020-09-11 10:07:00",5,13,1.99,18.7
"2020-09-11 10:09:00",6.2,12.8,3.93,37
"2020-09-11 10:10:00",8,12.2,4.12,37.9
"2020-09-11 10:11:00",9,12.1,4.14,38.1
"2020-09-14 22:09:00",0.1,24.4,12.75,150.5
"2020-09-14 22:11:00",1.6,23,8.85,101.8
"2020-09-14 22:12:00",2,22.8,6.24,71.4
"2020-09-14 22:15:00",2.2,22.7,5.65,64.6
"2020-09-14 22:18:00",2.4,22.6,4.75,54
"2020-09-14 22:20:00",2.6,22.5,3.67,41.5
"2020-09-14 22:21:00",2.7,22,0.7,7.9
"2020-09-14 22:24:00",3.8,17.8,0.51,5.4
"2020-09-14 22:27:00",5,17.6,0.59,6.3
"2020-09-14 22:30:00",6.2,12.7,2.74,25.4
"2020-09-14 22:33:00",8,12,2.3,21.5
"2020-09-14 22:35:00",9,11.9,0.61,5.7
"2020-09-15 10:07:00",0.1,22.3,11.35,128.4
"2020-09-15 10:08:00",1.6,23,11.44,130.9
"2020-09-15 10:11:00",2.3,22.4,2.46,27.9
"2020-09-15 10:13:00",2.4,22.2,0.85,9.5
"2020-09-15 10:14:00",3.8,17.4,0.46,4.7
"2020-09-15 10:15:00",5,13.8,0.47,4.5
"2020-09-15 10:16:00",6.2,12.2,2.57,23.6
"2020-09-15 10:18:00",8,12,1.78,16.2
"2020-09-15 10:18:00",9,11.9,0.57,5.2
"2020-09-16 15:21:00",0.1,21.7,10.61,121.4
"2020-09-16 15:23:00",1.6,21.2,4.53,50.9
"2020-09-16 15:24:00",2,20.6,2.45,26.6
"2020-09-16 15:25:00",2.1,20.4,0.93,10.1
"2020-09-16 15:27:00",3.8,14.5,0.59,5.7
"2020-09-16 15:28:00",5,12.6,1.96,18.3
"2020-09-16 15:29:00",6.2,12.2,2.36,21.9
"2020-09-16 15:30:00",8,12,0.99,9
"2020-09-16 15:31:00",9,11.9,0.63,5.7
"2020-09-19 10:51:00",0.1,19.6,8.86,95.1
"2020-09-19 10:53:00",1.6,19.9,8.59,92.8
"2020-09-19 10:58:00",3.5,19.8,8.15,88.1
"2020-09-19 10:59:00",3.6,18.3,0.82,18.5
"2020-09-19 11:01:00",3.8,17.3,0.59,6.1
"2020-09-19 11:03:00",5,13.2,0.85,8
"2020-09-19 11:07:00",6.2,12.1,2.44,22.4
"2020-09-19 11:07:00",8,11.9,0.69,6.3
"2020-09-19 11:08:00",9,11.8,0.6,5.4
"2020-09-21 12:15:00",0.1,19.1,8.67,91.3
"2020-09-21 12:16:00",1,19.2,8.62,91.1
"2020-09-21 12:17:00",2,18.7,8.12,85.4
"2020-09-21 12:18:00",3,18.5,7.75,80
"2020-09-21 12:18:00",4,17.9,0.96,6.7
"2020-09-21 12:21:00",5,13.9,0.52,5
"2020-09-21 12:22:00",6,12.8,2.85,26.8
"2020-09-21 12:22:00",7,12.2,1.38,11.6
"2020-09-21 12:23:00",8,12,0.62,5.6
"2020-09-21 12:23:00",9,11.9,0.54,4.9
"2020-09-21 12:25:00",5,12.7,0.67,6.2
"2020-09-21 12:26:00",5.1,12.7,0.9,8.3
"2020-09-21 12:26:00",5.2,12.7,0.97,9.7
"2020-09-21 12:27:00",5.3,12.7,1.3,12.2
"2020-09-21 12:27:00",5.4,12.6,1.52,14.2
"2020-09-21 12:28:00",5.5,12.5,1.99,18.6
"2020-09-21 12:28:00",5.6,12.4,2.46,22.6
"2020-09-21 12:28:00",5.7,12.4,2.69,24.7
"2020-09-21 12:29:00",5.8,12.3,2.86,26.2
"2020-09-21 12:29:00",5.9,12.3,3.01,27.5
"2020-09-21 12:30:00",6,12.2,3.19,29.1
"2020-09-21 12:31:00",6.1,12.1,3.14,28.7
"2020-09-21 12:31:00",6.2,12.1,3.17,28.7
"2020-09-21 12:32:00",6.3,12,3.06,27.8
"2020-09-21 12:33:00",6.4,12,3.04,27.6
"2020-09-21 12:34:00",6.5,12,2.85,25.7
"2020-09-21 12:34:00",6.6,12,2.62,23.8
"2020-09-21 12:34:00",6.7,12,2.5,22.3
"2020-09-21 12:35:00",6.8,11.9,1.62,14.2
"2020-09-21 12:36:00",6.9,11.9,1.01,9.1
"2020-09-21 12:36:00",7,11.9,0.89,8.1
"2020-09-30 10:08:00",0.1,17.4,8.48,88.9
"2020-09-30 10:10:00",1.6,17.2,8.23,85.5
"2020-09-30 10:12:00",3.8,17.1,7.89,81.7
"2020-09-30 10:13:00",4,16.2,1.01,10.3
"2020-09-30 10:14:00",3.9,16.9,4.8,98.5
"2020-09-30 10:16:00",5,14.4,0.63,6.5
"2020-09-30 10:17:00",6.2,12.6,1.77,16.4
"2020-09-30 10:18:00",8,12.2,1.91,17.6
"2020-09-30 10:20:00",9,12.1,1.88,17.5
"2020-10-06 12:57:00",0.1,18.3,10.28,107.7
"2020-10-06 12:58:00",1.6,16.6,9.6,97.8
"2020-10-06 12:59:00",3.8,16.3,7.18,70.8
"2020-10-06 13:00:00",5,14.9,0.76,7
"2020-10-06 13:01:00",6.2,12.7,2.45,20.3
"2020-10-06 13:02:00",8,12.4,2.66,24.8
"2020-10-06 13:03:00",9,12.3,2.62,24.4
"2020-10-13 11:18:00",0.1,17.9,11.77,122.8
"2020-10-13 11:19:00",1,17.7,12.01,125.6
"2020-10-13 11:19:00",2,17.2,10.4,105.4
"2020-10-13 11:21:00",3,16.4,7.63,76.9
"2020-10-13 11:21:00",4,15.9,4.28,42.6
"2020-10-13 11:21:00",5,14.9,0.85,8.3
"2020-10-13 11:22:00",6,13.4,2.58,24.6
"2020-10-13 11:23:00",7,12.7,2.89,27.3
"2020-10-13 11:24:00",8,12.6,2.95,27.9
"2020-10-13 11:25:00",9,12.6,2.96,27.7
"2020-10-13 11:26:00",4,15.3,3.55,35
"2020-10-13 11:27:00",4.1,15.3,2.92,29.4
"2020-10-13 11:27:00",4.2,15.3,2.17,23.6
"2020-10-13 11:28:00",4.3,15.3,1.68,16.4
"2020-10-28 12:53:00",0.1,17.3,10.99,112.9
"2020-10-28 12:54:00",1,16.7,11.07,113
"2020-10-28 12:54:00",2,16,5.6,56.5
"2020-10-28 12:56:00",3,14.9,4.18,40.7
"2020-10-28 12:57:00",4,14.6,3.39,32.8
"2020-10-28 12:58:00",5,13.9,1.05,10.3
"2020-10-28 12:58:00",6,13.3,2.93,28.1
"2020-10-28 13:01:00",7,12.9,3.41,32
"2020-10-28 13:02:00",8,12.9,3.48,32.8
"2020-10-28 13:03:00",9,12.9,3.49,32.8
"2020-10-28 13:04:00",10,12.9,3.44,32.5
"2020-10-28 13:08:00",4,14.1,2.46,23.6
"2020-10-28 13:08:00",4.1,14.2,2.72,26.2
"2020-10-28 13:10:00",4.2,14.3,2.76,26.9
"2020-10-28 13:11:00",4.3,14.2,2.38,22.7
"2020-10-28 13:11:00",4.4,14.2,2.25,21.6
"2020-10-28 13:12:00",4.5,14.1,1.97,18.6
"2020-11-02 11:06:00",0.1,12.7,6.57,60.6
"2020-11-02 11:08:00",1.6,12.9,6.15,57.5
"2020-11-02 11:09:00",3.8,12.9,6.37,59.6
"2020-11-02 11:10:00",5,12.9,6.49,60.5
"2020-11-02 11:12:00",6.2,12.9,6.55,61.7
"2020-11-02 11:13:00",8,12.8,6.55,61
"2020-11-02 11:14:00",9,12.8,6.56,61.3
"2020-11-10 13:09:00",0.1,15.5,13.43,130.1
"2020-11-10 13:10:00",1,13.6,13.86,133.6
"2020-11-10 13:10:00",2,12.7,11.84,109.1
"2020-11-10 13:12:00",3,12,8.32,76.4
"2020-11-10 13:13:00",4,11.8,7.34,67.3
"2020-11-10 13:14:00",5,11.8,7.26,66.4
"2020-11-10 13:15:00",6,11.7,7.26,66.4
"2020-11-10 13:16:00",7,11.7,7.19,65.6
"2020-11-10 13:16:00",8,11.7,7.1,64.8
"2020-11-10 13:17:00",9,11.7,7.1,64.9
"2021-02-08 11:15:00",0.1,2.7,13.96,101.4
"2021-02-08 11:15:00",1,2.6,14.09,101.6
"2021-02-08 11:15:00",1.6,2.5,14.14,102.7
"2021-02-08 11:15:00",2,2.5,14.11,101.7
"2021-02-08 11:15:00",3,2.6,13.9,100.8
"2021-02-08 11:15:00",3.8,2.6,13.82,100.3
"2021-02-08 11:15:00",5,2.6,13.69,99.9
"2021-02-08 11:15:00",6.2,2.6,13.76,100.3
"2021-02-08 11:15:00",7,2.6,13.8,99.9
"2021-02-08 11:15:00",8,2.6,13.7,99.1
"2021-02-08 11:15:00",9,2.7,13.53,98.1
"2021-02-26 12:50:00",0.1,5.3,13.13,102.8
"2021-02-26 12:52:00",1.6,5.2,13.12,101.9
"2021-02-26 12:54:00",2.8,5.1,13.09,101.3
"2021-02-26 12:56:00",3.8,5,13.06,100.8
"2021-02-26 12:58:00",5,4.9,13.01,100.1
"2021-02-26 13:00:00",6.2,4.8,12.96,99.6
"2021-02-26 13:02:00",8,4.7,12.8,98.2
"2021-02-26 13:04:00",9,4.5,12.72,96.6
"2021-04-18 10:15:00",0.1,14.7,10.6,104.7
"2021-04-18 10:15:00",1,14.4,10.7,104.4
"2021-04-18 10:15:00",2,14.2,10.6,103.1
"2021-04-18 10:15:00",3,11.4,12.8,117.5
"2021-04-18 10:15:00",4,9.7,12.2,106.9
"2021-04-18 10:15:00",5,8.5,8.7,73.7
"2021-04-18 10:15:00",6,8.1,6.9,58.4
"2021-04-18 10:15:00",7,7.8,5.9,49.5
"2021-04-18 10:15:00",8,7.6,5.8,48.6
"2021-04-18 10:15:00",9,7.5,5,42.1
"2021-05-14 13:29:00",0.1,18.7,NA,NA
"2021-05-14 13:34:00",1.6,17.5,NA,NA
"2021-05-14 13:39:00",3.8,14.9,NA,NA
"2021-05-14 13:44:00",5,11.6,NA,NA
"2021-05-14 13:50:00",6.2,10,NA,NA
"2021-05-14 13:56:00",8,9.1,NA,NA
"2021-05-14 14:02:00",9,10,NA,NA
"2021-05-24 11:31:00",1.6,22.3,NA,NA
"2021-05-24 12:09:00",0.1,23.6,10.16,117.7
"2021-05-24 12:10:00",1,22.4,10.77,123
"2021-05-24 12:11:00",2,22,11.08,126.3
"2021-05-24 12:12:00",3,18.5,13.84,144.8
"2021-05-24 12:14:00",4,15.9,11.62,116.1
"2021-05-24 12:14:00",5,12.8,7.79,72.7
"2021-05-24 12:16:00",6,10.4,3.35,29.6
"2021-05-24 12:19:00",6.3,9.5,2.09,18.1
"2021-05-24 12:20:00",6.4,9.4,2.09,18.1
"2021-05-24 12:21:00",6.5,9.2,1.77,15.3
"2021-05-24 12:22:00",7,8.9,0.97,8.1
"2021-05-24 12:22:00",8,8.6,0.7,5.9
"2021-05-24 12:23:00",9,8.3,0.64,5.4
"2021-05-24 12:24:00",10,8.2,0.62,5.3
"2021-05-24 12:57:00",3.8,16.8,NA,NA
"2021-05-24 13:32:00",6.2,NA,NA,NA
"2021-05-31 12:23:00",0.1,21.8,NA,NA
"2021-05-31 12:35:00",1.2,21,NA,NA
"2021-05-31 12:54:00",3.8,16.3,NA,NA
"2021-05-31 13:10:00",5,14.7,NA,NA
"2021-05-31 13:15:00",6.2,11.5,NA,NA
"2021-05-31 13:21:00",8,10.8,NA,NA
"2021-05-31 13:28:00",9,9.8,NA,NA
"2021-06-07 10:50:00",0.1,26.2,NA,NA
"2021-06-07 11:10:00",1.6,24.5,NA,NA
"2021-06-07 11:18:00",3.8,17,NA,NA
"2021-06-07 11:27:00",5,13.5,NA,NA
"2021-06-07 11:35:00",6.2,13.5,NA,NA
"2021-06-07 11:42:00",8,10.9,NA,NA
"2021-06-07 11:52:00",9,10.9,NA,NA
"2021-06-11 11:59:00",0.1,26,14.04,172.4
"2021-06-11 12:00:00",1,23.8,13.82,164.6
"2021-06-11 12:01:00",2,20.3,8.9,96.2
"2021-06-11 12:02:00",3,16.8,8.19,83.8
"2021-06-11 12:03:00",4,13.6,5.15,48.4
"2021-06-11 12:04:00",5,10.9,1.14,10
"2021-06-11 12:07:00",4.1,12,3.05,28.3
"2021-06-11 12:07:00",4.2,11.7,2.11,19.3
"2021-06-11 12:09:00",4.3,11.5,1.84,16.8
"2021-06-15 10:45:00",0.1,24.2,NA,NA
"2021-06-15 11:07:00",1.6,23.8,NA,NA
"2021-06-15 11:22:00",3.8,18.2,NA,NA
"2021-06-15 11:28:00",5,16.2,NA,NA
"2021-06-15 11:38:00",6.2,12,NA,NA
"2021-06-15 11:42:00",8,13,NA,NA
"2021-06-15 11:50:00",9,11,NA,NA
"2021-06-21 11:32:00",0.1,26.1,13.28,164.6
"2021-06-21 11:34:00",1,23.2,13.29,155.4
"2021-06-21 11:37:00",2,20.1,4.38,48.5
"2021-06-21 11:39:00",3,17,5.35,55.3
"2021-06-21 11:40:00",4,13,1.76,16.6
"2021-06-21 11:42:00",5,10.3,0.79,7
"2021-06-21 11:44:00",6,9.6,1.6,14
"2021-06-21 11:45:00",7,9.5,1.68,14.6
"2021-06-21 11:46:00",8,9.4,1.66,14.6
"2021-06-21 11:47:00",9,9.4,1.58,13.8
"2021-06-21 11:48:00",10,9.4,1.6,14
"2021-06-21 11:51:00",3.1,15.1,4.77,47.5
"2021-06-21 11:52:00",3.2,14.8,4.35,42.9
"2021-06-21 11:53:00",3.3,14.6,4.13,40.8
"2021-06-21 11:54:00",3.4,14.3,3.77,36.8
"2021-06-21 11:55:00",3.5,13.6,2.91,28.1
"2021-06-21 11:56:00",3.6,13.5,2.83,27.1
"2021-06-21 11:57:00",3.7,13,2.26,21.1
"2021-06-21 11:58:00",3.8,12.6,1.78,16.4
"2021-06-28 14:25:00",1.6,NA,NA,NA
"2021-06-28 14:28:00",0.1,27.2,11.42,142
"2021-06-28 14:29:00",1,25,12.41,149.2
"2021-06-28 14:31:00",2,20,0.78,8.4
"2021-06-28 14:32:00",3.8,NA,NA,NA
"2021-06-28 14:33:00",3,16.3,2.06,20.7
"2021-06-28 14:34:00",4,12.7,0.68,6.3
"2021-06-28 14:36:00",5,10.7,0.64,5.7
"2021-06-28 14:37:00",6,10.6,0.64,5.6
"2021-06-28 14:38:00",7,9.9,0.63,5.5
"2021-06-28 14:39:00",8,9.8,0.63,5.5
"2021-06-28 14:40:00",9,9.7,0.61,5.3
"2021-06-28 14:41:00",10,9.7,0.61,5.3
"2021-06-28 14:42:00",11,9.7,0.59,5.1
"2021-06-28 14:50:00",6.2,NA,NA,NA
"2021-07-07 14:56:00",1.6,23.2,NA,NA
"2021-07-07 15:02:00",3.8,NA,NA,NA
"2021-07-07 15:09:00",0.1,27.1,6.44,80.4
"2021-07-07 15:11:00",1,25.3,6.44,77.9
"2021-07-07 15:13:00",2,22.2,2.55,29
"2021-07-07 15:15:00",3,16.7,1.06,10.8
"2021-07-07 15:16:00",4,13.5,0.7,0.07
"2021-07-07 15:17:00",5,11.5,0,0
"2021-07-07 15:18:00",6,10.5,0,0
"2021-07-07 15:19:00",7,10.1,0,0
"2021-07-07 15:20:00",8,9.9,0,0
"2021-07-07 15:21:00",9,9.7,0,0
"2021-07-07 15:22:00",6.2,NA,NA,NA
"2021-07-07 15:23:00",2.1,20.3,2.18,24.1
"2021-07-07 15:24:00",2.2,20.4,1.73,18.9
"2021-07-12 09:55:00",0.1,26.8,6.6,80.8
"2021-07-12 09:56:00",1,26.1,6.35,77.5
"2021-07-12 09:57:00",1.6,24.7,4.27,53.2
"2021-07-12 09:58:00",2,22,4.17,47.5
"2021-07-12 09:59:00",3,17.6,1.53,15.8
"2021-07-12 10:00:00",3.8,14.7,0.2,2
"2021-07-12 10:01:00",5,11.4,0,0
"2021-07-12 10:02:00",6.2,NA,NA,NA
"2021-07-12 10:03:00",6,10.4,0,0
"2021-07-12 10:04:00",7,10,0,0
"2021-07-12 10:05:00",8,9.8,0,0
"2021-07-12 10:06:00",9,9.7,0,0
"2021-07-21 10:54:00",1.6,NA,NA,NA
"2021-07-21 11:13:00",3.8,NA,NA,NA
"2021-07-21 11:44:00",6.2,NA,NA,NA
"2021-07-21 12:36:00",0.1,27,10.19,126.3
"2021-07-21 12:36:00",1,26.3,10.33,127
"2021-07-21 12:37:00",2,25,13.46,160.8
"2021-07-21 12:40:00",3,18.1,2.06,21.7
"2021-07-21 12:41:00",3.1,17.5,1.49,14.4
"2021-07-21 12:42:00",4,14.3,0.15,1.6
"2021-07-21 12:43:00",5,11.3,0.05,0.4
"2021-07-21 12:45:00",6,10.3,0.02,0.2
"2021-07-21 12:47:00",7,9.9,0,0
"2021-07-21 12:48:00",8,9.8,0,0
"2021-07-21 12:49:00",9,9.8,0,0
"2021-07-21 12:50:00",10,9.7,0,0
"2021-07-26 12:36:00",0.1,28.7,7.82,99.8
"2021-07-26 12:38:00",1,27,7.75,97
"2021-07-26 12:39:00",2,24.5,11.47,137.9
"2021-07-26 12:40:00",3,19.7,1.76,18.9
"2021-07-26 12:41:00",4,14.4,0.33,3.2
"2021-07-26 12:42:00",5,11.5,0.15,1.3
"2021-07-26 12:43:00",6,10.5,0.11,1
"2021-07-26 12:44:00",7,10.2,0.1,0.9
"2021-07-26 12:45:00",8,9.9,0.06,0.5
"2021-07-26 12:47:00",9,9.7,0.03,0.4
"2021-07-26 12:50:00",1.6,NA,NA,NA
"2021-07-26 13:35:00",3.8,NA,NA,NA
"2021-07-26 13:46:00",6.2,NA,NA,NA
"2021-08-02 10:15:00",0.1,25.8,9.01,109.6
"2021-08-02 10:16:00",1,25.8,9.06,110.1
"2021-08-02 10:17:00",2,25.7,8.96,109.3
"2021-08-02 10:18:00",3,20.8,3.72,41.2
"2021-08-02 10:22:00",4,14.6,0.34,3.3
"2021-08-02 10:23:00",5,11,0.05,0.5
"2021-08-02 10:25:00",6,10.3,0.03,0.3
"2021-08-02 10:26:00",7,10.2,0.02,0.2
"2021-08-02 10:27:00",8,10.1,0,0
"2021-08-02 10:29:00",9,10.1,0.04,0.4
"2021-08-02 10:31:00",10,10.1,0.02,0.2
"2021-08-02 10:34:00",3.4,17.1,1.63,16.6
"2021-08-02 10:35:00",3.3,17.4,1.86,19.2
"2021-08-02 10:36:00",3.2,18.4,2.21,23.5
"2021-08-02 10:43:00",1.6,NA,NA,NA
"2021-08-02 10:53:00",3.8,18.7,NA,NA
"2021-08-02 11:12:00",6.2,NA,NA,NA
"2021-08-09 13:04:00",0.1,27,8.02,99
"2021-08-09 13:05:00",1,25.9,8,97.2
"2021-08-09 13:06:00",2,25.3,7.9,89
"2021-08-09 13:07:00",3,22,4,45.2
"2021-08-09 13:10:00",1.6,NA,NA,NA
"2021-08-09 13:10:00",4,16.1,0.69,6.9
"2021-08-09 13:11:00",5,11.7,0.39,3.75
"2021-08-09 13:12:00",6,10.8,0.64,5.75
"2021-08-09 13:13:00",7,10.6,0.66,5.75
"2021-08-09 13:14:00",8,10.5,0.67,6
"2021-08-09 13:17:00",9,10.3,0.59,5.2
